SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-1.5,0.1169494,0.0298271,0.0299781
-1.4,0.1143167,0.0285328,0.0283841
-1.3,0.1114878,0.0270714,0.027017
-1.2,0.1090236,0.0256597,0.0256633
-1.1,0.1061366,0.0244461,0.0245425
-1.0,0.1037376,0.023132,0.0229819
-0.9,0.101455,0.0218778,0.0218549
-0.8,0.0986718,0.0208704,0.0206916
-0.7,0.096104,0.0195999,0.0195821
-0.6,0.09331,0.018573,0.0182958
-0.5,0.0911393,0.0173206,0.0173742
-0.4,0.0883237,0.0164076,0.0163265
-0.3,0.0858436,0.0153165,0.0153937
-0.2,0.0835939,0.0143922,0.01448
-0.1,0.0811188,0.0134907,0.0135126
0.0,0.0784596,0.0126036,0.012665
0.1,0.0765599,0.0117582,0.0118215
0.2,0.0743379,0.0109725,0.0110341
0.3,0.0718459,0.0103045,0.0103382
0.4,0.0696177,0.0096112,0.0094888
0.5,0.0668507,0.0089899,0.0089168
0.6,0.0649773,0.0082943,0.0083297
0.7,0.0626261,0.0076164,0.0076466
0.8,0.0606767,0.0072488,0.0070191
0.9,0.0583599,0.0065634,0.0065717
1.0,0.0559862,0.0060646,0.006102
1.1,0.0543281,0.0054586,0.0056528
1.2,0.0520525,0.0051668,0.0051115
1.3,0.0500511,0.004704,0.0047196
1.4,0.0484982,0.0042857,0.0042927
1.5,0.0463135,0.0040354,0.0039271
1.6,0.0447109,0.0035971,0.0035392
1.7,0.0429237,0.0032306,0.0032862
1.8,0.0410026,0.0029289,0.0029483
1.9,0.03898,0.0027088,0.0026695
2.0,0.0374009,0.0024648,0.0024619
2.1,0.0358568,0.0021797,0.002202
2.2,0.0344077,0.0019748,0.0019603
2.3,0.032688,0.0017799,0.0017927
2.4,0.0311805,0.0016038,0.001613
2.5,0.0295237,0.0014442,0.0014238
2.6,0.0282388,0.0012771,0.0012794
2.7,0.0270259,0.0011537,0.0011197
2.8,0.0254221,0.0010091,0.0010049
2.9,0.0240612,9.237E-4,9.176E-4
3.0,0.0227347,7.882E-4,7.964E-4
3.1,0.0217241,7.036E-4,6.916E-4
3.2,0.020496,6.164E-4,6.285E-4
3.3,0.019364,5.406E-4,5.822E-4
3.4,0.0182698,5.027E-4,4.665E-4
3.5,0.0171778,4.228E-4,4.36E-4
3.6,0.0163028,3.598E-4,3.447E-4
3.7,0.0151715,3.243E-4,3.046E-4
3.8,0.0142647,2.541E-4,2.611E-4
3.9,0.0133961,2.549E-4,2.31E-4
4.0,0.0124918,2.165E-4,1.955E-4
4.1,0.0116679,1.738E-4,1.778E-4
4.2,0.0110008,1.542E-4,1.414E-4
4.3,0.0099886,1.286E-4,1.175E-4
4.4,0.0093683,9.29E-5,1.014E-4
4.5,0.0087676,9.15E-5,9.25E-5
4.6,0.0082332,8.27E-5,7.5E-5
4.7,0.0075903,5.56E-5,6.11E-5
4.8,0.0069149,5.62E-5,5.78E-5
4.9,0.0065114,4.88E-5,3.59E-5
5.0,0.0059393,3.86E-5,3.27E-5
5.5,0.0038763,1.32E-5,1.35E-5
6.0,0.0023865,2.7E-6,5.2E-6
6.5,0.0014305,1.6E-6,6.0E-7
7.0,7.885E-4,0.0,0.0
7.5,4.102E-4,4.0E-7,4.0E-7
8.0,1.727E-4,0.0,0.0
8.5,7.31E-5,0.0,0.0
9.0,3.88E-5,0.0,0.0
9.5,1.11E-5,0.0,0.0
10.0,2.2E-6,0.0,0.0
